iyear;imonth;iday;Date;country_txt;provstate;city;latitude;longitude;location;summary;multiple;success;suicide;attacktype1_txt;targtype1_txt;targsubtype1_txt;target1;gname;weaptype1_txt;weapdetail;nkill
1977;3;4;4.3.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Armed Assault;Military;Military Personnel (soldiers, troops, officers, forces);Home, Retired Army Officer;Unknown;Firearms;Automatic firearm;0
1977;3;5;5.3.1977;Turkey;Diyarbakir;Kocaalan;38.355194;40.124833;;;0;1;0;Armed Assault;Government (General);Politician or Political Party Movement/Meeting/Rally;House of Politician;Unknown;Firearms;Automatic firearm;0
1977;3;6;6.3.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Government (Diplomatic);Embassy/Consulate;Iraqui Embassy;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;7;7.3.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Bombing/Explosion;Government (General);Politician or Political Party Movement/Meeting/Rally;People's Assoc. Bldg.;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;8;8.3.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Educational Institution;School/University/Educational Building;Trade and Tourism School;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;3;8;8.3.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Business;Restaurant/Bar/Café;Coffee House, Genclik St.;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;3;10;10.3.1977;Turkey;Zinguldak;Zonguldak;41.456768;31.798497;;;0;1;0;Bombing/Explosion;Journalists & Media;Newspaper Journalist/Staff/Facility;Newspaper Office;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;11;11.3.1977;Turkey;Istanbul;Fikirtepe;40.993991;29.050114;;;0;1;0;Unknown;Private Citizens & Property;Student;Unk, Students;Unknown;Unknown;;3
1977;3;11;11.3.1977;Turkey;Izmir;Karabaglar;38.375334;27.133759;;;0;1;0;Bombing/Explosion;Business;Hotel/Resort;Lodge;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;3;12;12.3.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Armed Assault;Police;Police Security Forces/Officers;Unk, Policeman;Unknown;Firearms;Pistol;1
1977;3;13;13.3.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Armed Assault;Police;Police Security Forces/Officers;Unk, Policeman;Unknown;Firearms;Pistol;1
1977;3;15;15.3.1977;Turkey;Gaziantep;Gaziantep;37.067968;37.382286;;;0;1;0;Unknown;Private Citizens & Property;Student;Unk, Students;Unknown;Unknown;;2
1977;3;15;15.3.1977;Turkey;Bursa;Bursa;40.183128;29.067344;;;0;1;0;Bombing/Explosion;Government (General);Government Building/Facility/Office;Youth House of Republican People's Party;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;3;16;16.3.1977;Turkey;Antalya;Antalya;36.896891;30.713323;;;0;1;0;Bombing/Explosion;Government (General);Government Building/Facility/Office;Vehicle, National Education Director;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;17;17.3.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Culture Assoc. Office;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;21;21.3.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Armed Assault;Government (General);Government Building/Facility/Office;Governor's Residence;Turkish People's Liberation Front (TPLF)(THKP-C);Firearms;Automatic firearm;0
1977;3;22;22.3.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Assassination;Private Citizens & Property;Labor Union Related;Unk, Leader;Unknown;Firearms;Automatic firearm;1
1977;3;22;22.3.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;0;0;Bombing/Explosion;Business;Medical/Pharmaceutical;Cerrahdasa Medical Clinic;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;22;22.3.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Educational Institution;School/University/Educational Building;Istanbul University;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;23;23.3.1977;Turkey;Diyarbakir;Diyarbakir;37.914554;40.228553;;;0;1;0;Bombing/Explosion;Business;Restaurant/Bar/Café;Restaurant;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;23;23.3.1977;Turkey;Ankara;Ankara;39.962373;32.874206;;;0;1;0;Bombing/Explosion;Educational Institution;School/University/Educational Building;Dikmen High School;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;25;25.3.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Bombing/Explosion;Business;.;Commercial Building;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;25;25.3.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Bombing/Explosion;Business;Bank/Commerce;Bank;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;26;26.3.1977;Turkey;Adana;Adana;37.001163;35.331687;;;0;1;0;Facility/Infrastructure Attack;Business;Retail/Grocery/Bakery;Bookstall;Unknown;Incendiary;Incendiary;0
1977;3;27;27.3.1977;Turkey;Aydin;Cine;37.614174;28.06281;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Nap Club;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;3;27;27.3.1977;Turkey;Manisa;Salihli;38.485566;28.133956;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;NAP Club;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;27;27.3.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Residence, Union Leader;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;28;28.3.1977;Turkey;Adana;Adana;37.001163;35.331687;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Union Headquarters;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;28;28.3.1977;Turkey;Adana;Adana;37.001163;35.331687;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Union Headquarters;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;28;28.3.1977;Turkey;Adana;Adana;37.001163;35.331687;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Union Headquarters;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;28;28.3.1977;Turkey;Manisa;Manisa;38.620497;27.429076;;;0;1;0;Bombing/Explosion;Government (General);Politician or Political Party Movement/Meeting/Rally;Political Party Headquarters;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;28;28.3.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Educational Institution;School/University/Educational Building;College;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;3;28;28.3.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Educational Institution;School/University/Educational Building;College;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;3;29;29.3.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Bombing/Explosion;Military;Military Transportation/Vehicle (excluding convoys);POV A Military Employee (US);Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;3;29;29.3.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Armed Assault;Business;Bank/Commerce;Bank;Unknown;Firearms;Pistols;0
1977;3;29;29.3.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Bombing/Explosion;Government (Diplomatic);Diplomatic Personnel (outside of embassy, consulate);Residence of U.S. Consul General;Unknown;Firearms;"Automatic firearms; Dynamite";0
1977;3;30;30.3.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Vehicles/Transportation;Car;Marxist-Leninist Armed Propaganda Unit;Explosives/Bombs/Dynamite;Explosive;0
1977;3;30;30.3.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Business;Bank/Commerce;Bank;Marxist-Leninist Armed Propaganda Unit;Explosives/Bombs/Dynamite;Explosive;0
1977;3;30;30.3.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Vehicles/Transportation;Vehicle, US Private Car;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;4;8;8.4.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Business;.;Apartment Complex;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;4;29;29.4.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Government (General);Politician or Political Party Movement/Meeting/Rally;Political Party Office;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;4;4.5.1977;Turkey;Istanbul;Kadikoy;40.980329;29.082669;;;0;1;0;Armed Assault;Police;Police Security Forces/Officers;Unk, Policeman;Unknown;Firearms;Automatic firearm;2
1977;5;4;4.5.1977;Turkey;Diyarbakir;Diyarbakir;37.914554;40.228553;;;0;1;0;Bombing/Explosion;Government (General);Government Building/Facility/Office;Government Building;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;5;5.5.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;1;1;0;Bombing/Explosion;Business;Hotel/Resort;Hotel;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;5;5.5.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;1;1;0;Bombing/Explosion;Business;Hotel/Resort;Hotel;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;5;5.5.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Business;Hotel/Resort;Hotel;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;5;5;5.5.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Business;Bank/Commerce;Bank;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;6;6.5.1977;Turkey;Antalya;Antalya;36.885077;30.706351;;;0;1;0;Bombing/Explosion;Business;Bank/Commerce;Trade Bank;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;8;8.5.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Idealist Assoc. Bldg.;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;8;8.5.1977;Turkey;Mersin;Tarsus;36.927653;34.908114;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Idealist Assoc Bldg;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;5;8;8.5.1977;Turkey;Mersin;Tarsus;36.927653;34.908114;;;1;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Idealist Assoc Bldg;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;8;8.5.1977;Turkey;Mersin;Tarsus;36.927653;34.908114;;;1;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Idealist Assoc Bldg;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;14;14.5.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Private Citizens & Property;House/Apartment/Residence;Public House;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;5;15;15.5.1977;Turkey;Ankara;Ankara;39.962373;32.874206;;;0;1;0;Bombing/Explosion;Private Citizens & Property;House/Apartment/Residence;Residence;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;5;15;15.5.1977;Turkey;Ankara;Kecioren;40.020217;32.830877;;;0;1;0;Bombing/Explosion;Private Citizens & Property;House/Apartment/Residence;Residence;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;15;15.5.1977;Turkey;Ankara;Kecioren;40.020217;32.830877;;;1;1;0;Bombing/Explosion;Private Citizens & Property;House/Apartment/Residence;Residence;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;15;15.5.1977;Turkey;Ankara;Kecioren;40.020217;32.830877;;;1;1;0;Bombing/Explosion;Private Citizens & Property;House/Apartment/Residence;Residence;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;17;17.5.1977;Turkey;Antalya;Antalya;36.885077;30.706351;;;0;1;0;Bombing/Explosion;Government (General);Politician or Political Party Movement/Meeting/Rally;Home of Politician;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;5;19;19.5.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Government (Diplomatic);Embassy/Consulate;U.S Consulate;Turkish People's Liberation Army;Explosives/Bombs/Dynamite;Explosive;0
1977;5;25;25.5.1977;Turkey;Izmir;Izmir;38.419144;27.135695;;;0;1;0;Armed Assault;Business;Bank/Commerce;bank;Turkish People's Liberation Front (TPLF)(THKP-C);Firearms;Automatic firearm;0
1977;5;29;29.5.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Airports & Aircraft;Airport;Yesilkoy Airport;28 May Armenian Organization;Explosives/Bombs/Dynamite;Explosive;5
1977;5;29;29.5.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Transportation;Train/Train Tracks/Trolley;Sirkeci Railroad Station;28 May Armenian Organization;Explosives/Bombs/Dynamite;Explosive;0
1977;5;30;30.5.1977;Turkey;Erzincan;Erzincan;39.744732;39.496832;;;0;1;0;Armed Assault;Police;Police Security Forces/Officers;Unk, Policeman;Turkish People's Liberation Army;Firearms;Pistol;1
1977;6;10;10.6.1977;Turkey;Kocaeli;Karamursel;40.691492;29.618381;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Idealist Association Building;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;6;17;17.6.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Government (Diplomatic);Diplomatic Personnel (outside of embassy, consulate);Netherlands Consulate General;South Moluccans;Explosives/Bombs/Dynamite;Explosive;0
1977;6;17;17.6.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Government (General);Government Building/Facility/Office;Govt. Bldg.;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;6;20;20.6.1977;Turkey;Antalya;Antalya;36.885077;30.706351;;;0;1;0;Assassination;Private Citizens & Property;Labor Union Related;Unk, Leader;Unknown;Firearms;Pistol;1
1977;6;21;21.6.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Armed Assault;Transportation;Bus (excluding tourists);Municipal Bus;Unknown;Firearms;Automatic firearm;1
1977;7;2;2.7.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Armed Assault;Government (Diplomatic);Diplomatic Personnel (outside of embassy, consulate);Residence, French Ambassador;Unknown;Firearms;Automatic firearm;0
1977;7;4;4.7.1977;Turkey;Gaziantep;Gaziantep;37.067968;37.382286;;;0;1;0;Assassination;Private Citizens & Property;Labor Union Related;Unk, Chairman;Unknown;Firearms;Pistol;1
1977;7;9;9.7.1977;Turkey;Sivas;Sivas;39.748333;37.016413;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Idealist Club;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;9;9.7.1977;Turkey;Sivas;Divrigi;39.36974;38.113408;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Idealist Assoc. Bldg.;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;9;9.7.1977;Turkey;Ordu;Ordu;40.98456;37.877604;;;0;1;0;Bombing/Explosion;Police;Police Security Forces/Officers;Residence School Official;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;9;9.7.1977;Turkey;Ordu;Ordu;40.98456;37.877604;;;0;1;0;Bombing/Explosion;Police;Police Security Forces/Officers;Residence School Official;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;7;9;9.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Armed Assault;Government (General);Government Personnel (excluding police, military);Home, Agriculture Ministry Official;Unknown;Firearms;Automatic firearm;0
1977;7;10;10.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Private Citizens & Property;House/Apartment/Residence;Home, Commerce Industry Counselor;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;11;11.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Police;Police Security Forces/Officers;Policeman's House;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;13;13.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;0;0;Assassination;Journalists & Media;Newspaper Journalist/Staff/Facility;Unk, Newspaper writer;Unknown;Firearms;Pistol;0
1977;7;13;13.7.1977;Turkey;Konya;Konya;37.868792;32.484456;;;0;1;0;Bombing/Explosion;Business;.;Lawyer's Vehicle;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;14;14.7.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Government (General);Government Building/Facility/Office;RPP Admin. Bldg.;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;15;15.7.1977;Turkey;Adana;Adana;37.001163;35.331687;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Education Club;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;7;15;15.7.1977;Turkey;Adana;Adana;37.001163;35.331687;;;0;1;0;Bombing/Explosion;Business;Retail/Grocery/Bakery;Service Station;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;15;15.7.1977;Turkey;Adana;Adana;37.001163;35.331687;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Idealist Assoc. Club;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;15;15.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Armed Assault;Government (General);Government Building/Facility/Office;National Training/Culture Ministry;Unknown;Firearms;Automatic firearm;
1977;7;16;16.7.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Government (General);Government Building/Facility/Office;Govt. Bldg.;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;7;16;16.7.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;0;0;Bombing/Explosion;Business;Bank/Commerce;Trade Building;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;19;19.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Business;.;Unim Office;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;7;19;19.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;1;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Union Office;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;19;19.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;1;1;0;Bombing/Explosion;Private Citizens & Property;Labor Union Related;Union Office;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;20;20.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Airports & Aircraft;Airline Officer/Personnel;Aeroflot Office;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;21;21.7.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Business;Retail/Grocery/Bakery;Drug Store;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;22;22.7.1977;Turkey;Malatya;Malatya;38.349765;38.300859;;;0;1;0;Bombing/Explosion;Business;Hotel/Resort;Hotel;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;22;22.7.1977;Turkey;Malatya;Malatya;38.349765;38.300859;;;0;1;0;Bombing/Explosion;Business;Retail/Grocery/Bakery;Store;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;7;22;22.7.1977;Turkey;Samsun;Samsun;41.292811;36.329505;;;0;1;0;Bombing/Explosion;Private Citizens & Property;House/Apartment/Residence;Residence;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;7;27;27.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;0;0;Armed Assault;Police;Police Security Forces/Officers;Unk, Policeman;Unknown;Firearms;Automatic firearm;0
1977;7;27;27.7.1977;Turkey;Antalya;Antalya;36.885077;30.706351;;;0;1;0;Bombing/Explosion;Private Citizens & Property;Vehicles/Transportation;POV;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;28;28.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Private Citizens & Property;House/Apartment/Residence;Residence;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;29;29.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Armed Assault;Private Citizens & Property;Laborer (General)/Occupation Identified;Unk, Worker;Unknown;Firearms;Pistol;1
1977;7;29;29.7.1977;Turkey;Istanbul;Istanbul;41.015059;28.940847;;;0;1;0;Bombing/Explosion;Business;Bank/Commerce;Bank;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;29;29.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Private Citizens & Property;House/Apartment/Residence;Residence;Unknown;Explosives/Bombs/Dynamite;Explosive;
1977;7;29;29.7.1977;Turkey;Ankara;Ankara;39.922071;32.853471;;;0;1;0;Bombing/Explosion;Business;Retail/Grocery/Bakery;Store;Unknown;Explosives/Bombs/Dynamite;Explosive;0
1977;7;29;29.7.1977;Turkey;Hatay;Iskenderun;36.582505;36.165428;;;0;1;0;Bombing/Explosion;Government (General);Politician or Political Party Movement/Meeting/Rally;Political Party Office;Unknown;Explosives/Bombs/Dynamite;Explosive;0
